artist,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,is_top10
Rihanna,Diamonds,1z9kQ14XBSN0r2v6fx4IdG,66,0.564,0.71,11,-4.92,0,0.0461,0.0,0.109,0.39299999999999996,91.97200000000001,225147,4,1
fun.,Some Nights,6t6oULCRS6hnI7rm0h5gwl,71,0.672,0.738,0,-7.045,1,0.0506,6.75e-05,0.0927,0.392,107.93799999999999,277040,4,1
Adele,Skyfall,6VObnIkLVruX4UVyxWhlqm,73,0.34600000000000003,0.552,0,-6.864,0,0.0282,0.0,0.114,0.0789,75.881,286480,4,1
Kesha,Die Young,7EQGXaVSyEDsCWKmUcfpLk,76,0.711,0.7,1,-4.805,0,0.046,0.000125,0.215,0.8009999999999999,128.001,211920,4,1
Gotye,Somebody That I Used To Know,4wCmqSrbyCgxEXROQE6vtV,75,0.8640000000000001,0.495,0,-7.0360000000000005,1,0.037000000000000005,0.000133,0.0992,0.72,129.062,244973,4,1
Flo Rida,I Cry,4bZd0nRuX8HyjeXAUBczvm,63,0.693,0.8220000000000001,4,-5.441,0,0.0439,1.79e-06,0.315,0.763,126.035,223800,4,1
Taylor Swift,Begin Again,0L4YCNRfXAoTvdpWeH2RGj,58,0.53,0.526,7,-8.349,1,0.0263,3.52e-06,0.23199999999999998,0.32299999999999995,79.025,237613,4,1
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),4kte3OcW800TPvOVgrLLj8,69,0.6579999999999999,0.677,5,-6.627999999999999,1,0.0393,0.0,0.368,0.248,124.91,251627,4,1
Carly Rae Jepsen,Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,70,0.7829999999999999,0.58,7,-6.547999999999999,1,0.0408,2.28e-06,0.10800000000000001,0.66,120.021,193400,4,1
Alex Clare,Too Close,4sK96UnGx3NjBaqvfTG2dm,59,0.584,0.7120000000000001,11,-4.311,0,0.0395,1.05e-06,0.114,0.28600000000000003,126.04299999999999,256560,4,1
Taylor Swift,We Are Never Ever Getting Back Together,7AEAGTc8cReDqcbPoY9gwo,64,0.628,0.6759999999999999,7,-5.9110000000000005,1,0.0916,2.65e-05,0.102,0.75,85.984,191880,4,1
Ellie Goulding,Lights,11ozIUBoXAgRTVWelDn4pL,50,0.703,0.731,8,-6.2829999999999995,0,0.0311,0.0019100000000000002,0.138,0.7190000000000001,120.02799999999999,244267,4,1
One Direction,Live While We're Young,6Vh03bkEfXqekWp7Y1UBRb,74,0.6629999999999999,0.857,2,-2.16,1,0.0544,0.0,0.14400000000000002,0.9309999999999999,126.039,200213,4,1
Justin Bieber,As Long As You Love Me,0pwYLVXVknPSGUQb39cePC,69,0.5710000000000001,0.873,0,-3.3819999999999997,0,0.1,0.0,0.361,0.613,139.691,229467,4,1
P!nk,Blow Me (One Last Kiss),4k80K0b6KZ2QjAYkXON7q6,67,0.597,0.919,7,-2.9539999999999997,1,0.044000000000000004,0.0,0.282,0.73,113.98700000000001,255587,4,1
Chris Brown,Don't Wake Me Up,18VfHIPaCo0s6FTi1Fnp6T,63,0.602,0.691,7,-5.197,0,0.051,0.0,0.14400000000000002,0.20600000000000002,127.96700000000001,222307,4,1
Neon Trees,Everybody Talks,2iUmqdfGZcHIhS3b9E9EWq,78,0.47100000000000003,0.924,8,-3.906,1,0.0586,0.0,0.313,0.725,154.961,177280,4,1
Owl City,Good Time,1kPpge9JDLpcj15qgrPbYX,75,0.56,0.872,3,-4.269,1,0.14,6.98e-06,0.371,0.682,126.05,205933,4,1
Flo Rida,Whistle,3bC1ahPIYt1btJzSSEyyrF,76,0.747,0.937,0,-5.746,1,0.0453,0.0,0.29,0.7390000000000001,103.976,224653,4,1
David Guetta,Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,67,0.604,0.7879999999999999,0,-3.673,0,0.10300000000000001,0.153,0.127,0.301,126.06,245040,4,1
Maroon 5,Payphone,1LmN9SSHISbtp9LoaR5ZVJ,74,0.7390000000000001,0.7559999999999999,4,-4.828,1,0.0394,0.0,0.37,0.523,110.02799999999999,231387,4,1
Katy Perry,Wide Awake,5JLv62qFIS1DR3zGEcApRt,68,0.514,0.6829999999999999,5,-5.099,1,0.0367,2.64e-06,0.392,0.575,159.814,220947,4,1
Jason Mraz,I Won't Give Up,53QF56cjZA9RTuuMZDrSA6,72,0.585,0.303,4,-10.058,1,0.0398,0.0,0.115,0.142,136.703,240166,3,1
Rihanna,Where Have You Been,5WQQIDU3HRaMyPkob8mpFb,68,0.7190000000000001,0.847,0,-6.34,0,0.0916,0.0204,0.221,0.444,127.963,242680,4,1
One Direction,What Makes You Beautiful,4cluDES4hQEUhmXj6TXkSo,82,0.726,0.787,4,-2.494,1,0.0737,0.0,0.0596,0.888,124.99,199987,4,1
fun.,We Are Young (feat. Janelle Monáe),7a86XRg84qjasly9f6bPSD,73,0.37799999999999995,0.638,10,-5.5760000000000005,1,0.075,7.659999999999999e-05,0.0849,0.735,184.08599999999998,250627,4,1
The Wanted,Glad You Came,3AGOgQzp0YcPH41u9p7dOp,69,0.61,0.841,7,-4.579,0,0.0692,9.85e-06,0.11800000000000001,0.431,126.889,198187,4,1
Train,Drive By,0KAiuUOrLTIkzkpfpn9jb9,75,0.765,0.8370000000000001,1,-3.113,0,0.032,1.06e-05,0.0801,0.721,122.02799999999999,195973,4,1
Nicki Minaj,Starships,1oHNvJVbFkexQc0BpQp7Y4,70,0.747,0.716,11,-2.457,0,0.075,0.0,0.251,0.7509999999999999,125.008,210627,4,1
Usher,Scream,12eMQUn2GzfsfsQLH53M19,66,0.616,0.862,7,-5.18,0,0.0973,0.0,0.179,0.569,127.992,234693,4,1
Flo Rida,Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,76,0.608,0.86,5,-5.324,0,0.0554,0.0,0.262,0.43700000000000006,127.075,232947,4,1
Kelly Clarkson,Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,66,0.562,0.9390000000000001,0,-4.282,1,0.0475,0.0,0.11199999999999999,0.684,116.044,221947,4,1
Justin Bieber,Boyfriend,3UGIZ8qcrMTwzLbx6Kttqt,69,0.7170000000000001,0.55,10,-6.019,0,0.0521,0.00196,0.126,0.332,96.976,171333,4,1
Katy Perry,Part Of Me,1nZzRJbFvCEct3uzu04ZoL,72,0.6779999999999999,0.9179999999999999,5,-4.63,1,0.0355,0.0,0.0744,0.769,130.028,216160,4,1
Drake,Take Care,124NFj84ppZ5pAxTuVQYCQ,72,0.629,0.515,0,-10.357999999999999,0,0.265,1.22e-05,0.0888,0.299,121.845,277387,4,1
LMFAO,Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,68,0.75,0.727,5,-4.21,0,0.142,0.0,0.266,0.359,129.993,262173,4,1
Rihanna,We Found Love,6qn9YLKt13AGvpq9jfO8py,74,0.7340000000000001,0.7659999999999999,1,-4.485,1,0.0383,0.0013800000000000002,0.10800000000000001,0.6,127.986,215227,4,1
Chris Brown,Turn Up the Music,1RMRkCn07y2xtBip9DzwmC,64,0.594,0.841,1,-5.792000000000001,1,0.102,2.22e-06,0.156,0.643,129.925,227973,4,1
Adele,Set Fire to the Rain,3CKCZ9pfwAfoMZlMncA1Nc,75,0.61,0.6829999999999999,2,-3.8789999999999996,0,0.0253,1.79e-06,0.125,0.466,108.00299999999999,241693,4,1
LMFAO,Sexy And I Know It,0obBFrPYkSoBJbvHfUIhkv,62,0.7070000000000001,0.861,7,-4.225,1,0.316,0.0,0.191,0.795,130.02100000000002,199480,4,1
Flo Rida,Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,74,0.706,0.89,1,-4.444,0,0.0688,0.00286,0.306,0.684,128.011,248133,4,1
David Guetta,Turn Me On (feat. Nicki Minaj),6JOlNkT0QdHeZB0wPbI9IR,56,0.705,0.794,8,-2.266,1,0.0593,0.0,0.575,0.41200000000000003,127.961,199680,4,1
Various Artists,Moves Like Jagger,64QftS2rGzpynevjuCsJXW,52,0.72,0.748,11,-4.468,0,0.0464,0.0,0.312,0.614,128.00799999999998,201240,4,1
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,77,0.715,0.655,0,-6.425,1,0.13699999999999998,0.0,0.115,0.531,95.07799999999999,207333,4,1
Tyga,Rack City,0srwKuJPH8yBzzFUJMBQM2,65,0.929,0.33899999999999997,1,-10.880999999999998,1,0.371,1.9600000000000002e-05,0.187,0.273,98.986,203200,4,1
Jessie J,Domino,6MAdEUilV2p9RQUqE5bMAK,63,0.757,0.547,7,-4.573,1,0.0355,0.0,0.0445,0.7929999999999999,126.977,231693,4,1
Various Artists,Niggas In Paris,3rfpTrCNol2OmFkdzWqOHe,0,0.787,0.852,1,-5.76,1,0.325,0.0,0.365,0.769,140.09799999999998,220493,4,1
Various Artists,It Will Rain,0RUGuh2uSNFJpGMSsD1F5C,66,0.5760000000000001,0.835,2,-6.8260000000000005,1,0.0486,0.0,0.08199999999999999,0.47600000000000003,150.017,257720,4,1
Adele,Someone Like You,4kflIGfjdZJW4ot2ioixTB,78,0.5589999999999999,0.33,9,-8.251,1,0.0285,0.0,0.0975,0.285,135.109,285040,4,1
Adele,Rolling in the Deep,1CkvWZme3pRgbzaxZnTl5X,75,0.7290000000000001,0.7559999999999999,8,-5.119,1,0.0294,0.0,0.0527,0.522,104.945,228293,4,1
Madonna,Give Me All Your Luvin',2woCC5hiuPTDAonxhEojP0,41,0.68,0.885,11,-4.36,1,0.0382,0.000704,0.377,0.879,144.998,202760,4,1
Katy Perry,The One That Got Away,3oL3XRtkP1WVbMxf7dtTdu,75,0.687,0.792,1,-4.023,0,0.0353,0.0,0.2,0.8640000000000001,133.96200000000002,227333,4,1
David Guetta,Without You (feat. Usher),1tAutlhI9FwnKn7fVgmd5P,61,0.608,0.614,2,-3.727,1,0.0285,3.82e-06,0.157,0.402,127.885,208133,4,1
Big Sean,Dance (A$$),4dMfcca0nQNXXj1etzeME4,47,0.769,0.696,2,-6.571000000000001,1,0.34,0.0359,0.13,0.7020000000000001,159.889,197760,4,1
Whitney Houston,I Will Always Love You,4eHbdreAnSOrDDsFfc4Fpm,77,0.306,0.214,4,-12.517999999999999,1,0.0356,5.3e-06,0.0839,0.10800000000000001,66.98,271093,4,1
Gym Class Heroes,Stereo Hearts (feat. Adam Levine),0qOnSQQF0yzuPWsXrQ9paz,78,0.6459999999999999,0.795,9,-3.293,1,0.0976,0.0,0.267,0.7959999999999999,89.99,210960,4,1
Drake,Make Me Proud,7yfg0Eer6UZZt5tZ1XdsWz,66,0.684,0.486,1,-10.155,1,0.132,0.000148,0.157,0.355,131.91299999999998,219893,4,1
Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),2tUBqZG2AbRi7Q0BIrVrEj,82,0.7090000000000001,0.8240000000000001,1,-8.824,1,0.0453,0.000307,0.0888,0.867,118.818,291293,4,1
Whitney Houston,Greatest Love of All,6yJxCltgtmGxIgKOS6ndnu,67,0.502,0.305,9,-16.011,1,0.0339,3.55e-06,0.11699999999999999,0.248,131.24200000000002,291400,4,1
Lady A,Just A Kiss,2OXidlnDThZR3zf36k6DVL,64,0.593,0.639,1,-5.8260000000000005,1,0.0307,0.0,0.0998,0.332,142.881,218840,4,1
Whitney Houston,How Will I Know,5tdKaKLnC4SgtDZ6RlWeal,72,0.8320000000000001,0.544,6,-12.697000000000001,1,0.0442,0.000139,0.632,0.9279999999999999,119.49,275533,4,1
Kelly Clarkson,Mr. Know It All,7uRznL3LcuazKpwCTpDltz,49,0.6759999999999999,0.807,5,-5.131,1,0.028999999999999998,0.0,0.0701,0.44299999999999995,95.956,232520,4,1
T-Pain,5 O'Clock (feat. Lily Allen & Wiz Khalifa),6j236RwzFFj4wqH2tWJNBD,58,0.4,0.882,7,-1.9580000000000002,0,0.33399999999999996,0.0,0.124,0.385,167.114,281533,4,1
B.o.B,Strange Clouds (feat. Lil Wayne),0yQw3d0iQDjMrxaVHFv77J,61,0.531,0.665,8,-6.672000000000001,0,0.28600000000000003,0.0,0.131,0.8,73.726,226293,4,1
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",4QNpBfC0zvjKqPJcyqBy9W,79,0.6709999999999999,0.9390000000000001,8,-3.2060000000000004,1,0.161,0.0,0.298,0.529,129.023,252307,4,1
Cobra Starship,You Make Me Feel... (feat. Sabi),16Of7eeW44kt0a1M0nitHM,68,0.6679999999999999,0.857,7,-2.944,0,0.0535,6.71e-06,0.0385,0.748,131.959,215693,4,1
Foster The People,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,84,0.733,0.71,5,-5.849,0,0.0292,0.115,0.0956,0.965,127.975,239600,4,1
Nicki Minaj,Super Bass,0iYebKFUSfF72fUu2OW6ZT,72,0.72,0.861,11,-4.3389999999999995,1,0.209,5.11e-06,0.601,0.669,126.991,200013,4,1
Lil Wayne,She Will,3FFcZZq3Z3EJrhUecwcMdG,63,0.364,0.841,8,-4.831,1,0.11900000000000001,0.0,0.242,0.0837,100.14,305840,5,1
Lady Gaga,You And I,6rkAY9rk1NTFB94QxG3LJR,59,0.518,0.7090000000000001,2,-5.234,1,0.0476,0.0,0.0935,0.514,127.083,307347,4,1
OneRepublic,Good Life,6OtCIsQZ64Vs1EbzztvAv4,71,0.634,0.69,6,-7.803999999999999,1,0.052000000000000005,0.0,0.132,0.645,94.988,253307,4,1
Rihanna,Cheers (Drink To That),46MDLc0Yip6xCMSsdePOAU,52,0.5760000000000001,0.912,9,-3.623,1,0.0403,0.0,0.293,0.727,79.98100000000001,261747,4,1
Dagny,Moment,4OkHsgHOmGePTzQfsJGzJE,58,0.8320000000000001,0.833,0,-3.6460000000000004,0,0.0452,9.570000000000001e-05,0.156,0.97,117.973,165979,4,0
Two Feet,Think I'm Crazy,271bNJw8s9aL0EqxBZY56P,62,0.7609999999999999,0.797,11,-4.8180000000000005,0,0.0645,1.0300000000000001e-05,0.196,0.782,119.975,182619,4,0
Anna of the North,Someone Special,59JRqDcEQi6o3ZLZKvqo12,55,0.478,0.34299999999999997,7,-10.728,1,0.0294,0.42100000000000004,0.12300000000000001,0.0819,117.743,256671,4,0
Refs,Run,2BnWdpby84W3Nx5ugnCwDP,32,0.18100000000000002,0.42200000000000004,7,-9.211,1,0.0343,7.08e-05,0.132,0.0551,79.655,202226,5,0
Elohim,Good Day Bad Day,2gvk0tcgT5cm97I1TWHAQa,48,0.865,0.598,5,-6.376,0,0.0948,0.00022799999999999999,0.171,0.735,110.01799999999999,194886,4,0
Jim-E Stack,Jeanie (feat. Bon Iver),6nv9RCo0IXNzCSGeYtzT82,64,0.672,0.8490000000000001,8,-6.311,1,0.0559,0.795,0.0605,0.629,161.918,167636,4,0
DYLN,Shower,0C27LzjXD8MKfAmHghlfa3,35,0.5329999999999999,0.688,5,-6.199,0,0.0425,0.00014,0.45,0.45299999999999996,80.06,124360,4,0
Bishop Briggs,HIGHER,1NwQsUKLsOujDGWWMWMMq0,62,0.617,0.853,8,-4.138999999999999,1,0.0367,0.0,0.41,0.736,113.853,193049,4,0
Lauren Aquilina,Swap Places,7DrQHu39g1RS8ryTRf2V7o,43,0.518,0.725,0,-7.529,1,0.366,1.47e-05,0.0753,0.3,169.609,204000,4,0
"merci, mercy",Something You Like,0pcfBKS5NTjakHjwejtftq,52,0.6970000000000001,0.67,0,-5.315,1,0.0587,0.0,0.348,0.624,132.911,213919,4,0
Col3trane,Pretty,6e4f88p8OxpqtbYywLAIbz,59,0.599,0.336,5,-12.527999999999999,1,0.0572,0.0623,0.111,0.42700000000000005,177.908,166920,3,0
Millie Turner,Eye of the Storm,31GQQXI33JMIBkUWpRygLi,32,0.701,0.718,10,-8.017000000000001,1,0.0711,3.85e-06,0.0797,0.243,134.016,236984,4,0
LANKS,Embrace,23Dt6KNh81fu7GhcJuDwUz,37,0.43700000000000006,0.415,0,-5.36,0,0.26899999999999996,1e-05,0.14300000000000002,0.268,74.52600000000001,207534,4,0
FLØRE,Rich Kids,777QFRlhJkC2HzC76cM6Gr,42,0.6,0.501,9,-10.133,1,0.0258,0.0874,0.11599999999999999,0.205,140.911,202000,4,0
Maths Time Joy,Two Steps,4ACWPAiIYOtETNu9QsFEaP,47,0.6779999999999999,0.344,11,-12.292,0,0.39299999999999996,3.58e-06,0.195,0.556,113.10799999999999,242000,4,0
Coyote Island,Hello Silence,4kjvAMORuiMGAdoID2Yuj0,16,0.782,0.609,6,-6.053999999999999,0,0.0653,2.13e-05,0.0421,0.601,84.024,200995,4,0
Otzeki,Sweet Sunshine,0wOxkHzxhy7XaeEA2aFrdW,34,0.6679999999999999,0.777,1,-7.6370000000000005,1,0.0592,0.8340000000000001,0.11199999999999999,0.255,106.965,244773,4,0
Tempesst,Must Be a Dream,2eYioW6oELrn623Sm2c8Dm,26,0.452,0.457,2,-10.447000000000001,0,0.0268,0.163,0.10400000000000001,0.359,79.97399999999999,238280,3,0
Alfie Templeman,Forever Isn't Long Enough,5mGSBX2TD1b5phRWfyAwQ0,52,0.669,0.915,11,-4.559,0,0.0583,4.7e-05,0.12,0.7340000000000001,117.992,203603,4,0
Mallrat,Rockstar,1fpvdpEUe6jncotfqNGRW8,51,0.5660000000000001,0.737,4,-4.531000000000001,1,0.0282,0.0739,0.11,0.52,88.977,208989,4,0
RESPONS,Hilary,1LYXw57s8h20G9duFNSHI7,42,0.639,0.628,5,-6.532,0,0.27399999999999997,0.0,0.22399999999999998,0.723,162.821,168618,4,0
Liz Lawrence,Whoosh,5le8Gs9XT4As7UAs084mIg,37,0.7090000000000001,0.695,9,-9.42,0,0.0301,0.611,0.518,0.501,97.00399999999999,164012,4,0
X Lovers,Haunt You (feat. chloe moriondo),3vgf7gtRKDFNqFRJm7nA0m,52,0.5660000000000001,0.532,3,-7.641,1,0.0374,0.0,0.54,0.49700000000000005,100.77799999999999,167037,4,0
Sundara Karma,Kill Me,3Qz1BxKZLWJEYM4YdTD2eq,48,0.529,0.987,7,-2.256,1,0.0901,0.0,0.6579999999999999,0.306,127.007,221489,4,0
Ella Mai,Not Another Love Song,5XqDJFVCyRTm5J7cIfRmR1,71,0.499,0.612,4,-5.947,0,0.127,4.99e-05,0.0993,0.218,157.218,217801,4,0
Shamir,Diet,5k0yxFSktMecsYRc0O3mEo,48,0.654,0.696,7,-6.795,1,0.0482,1.42e-05,0.395,0.7020000000000001,119.993,197101,4,0
Tom Misch,Can You Feel It,4jbzmPDdZMp4JFcif3OPnH,59,0.629,0.581,7,-8.17,1,0.11900000000000001,0.7609999999999999,0.259,0.648,140.836,189684,4,0
Patricia Lalor,My Kind of Woman,2tejFgu5JsDOrqbkG3YY6E,21,0.6509999999999999,0.201,11,-12.034,0,0.0271,0.19399999999999998,0.11199999999999999,0.22399999999999998,101.48899999999999,170935,4,0
Matt Ryder,Feel,1KUsl0lQW0IOi9AebkDoLc,32,0.6579999999999999,0.381,9,-12.344000000000001,0,0.054000000000000006,0.885,0.0565,0.0386,120.015,300311,4,0
Ailbhe Reddy,Walk Away,0OgN6FQsmQV8xaFaOWF9LX,37,0.672,0.0961,6,-15.658,1,0.0295,0.000907,0.0692,0.14400000000000002,87.016,192160,4,0
Leo Bhanji,Heathers,182cdDTn18w690fru2aXvp,38,0.72,0.628,11,-7.126,0,0.195,0.000502,0.122,0.499,81.006,157668,4,0
JAIE,Gin Eyes,0MPw6BZ4OR8QSp7Hl9xTy1,37,0.7879999999999999,0.3,4,-9.17,0,0.225,0.0,0.31,0.43200000000000005,145.009,195310,4,0
Agent blå,Lay in my Arms,7dKBFhIpQW7U220y7cj0to,29,0.387,0.87,0,-7.2170000000000005,1,0.0437,0.10400000000000001,0.3,0.349,142.97299999999998,226613,4,0
Cosmo's Midnight,A Million Times,4pGoT7HzVjVZQ3VqHRV924,54,0.539,0.515,6,-7.3660000000000005,1,0.0283,6.18e-06,0.10800000000000001,0.48200000000000004,150.043,219497,4,0
Strange Eyes,Midnight Rainbows,4Nl1BQjuJJuJg7FBHkYDzQ,12,0.47600000000000003,0.5670000000000001,10,-6.627999999999999,1,0.0514,0.00035299999999999996,0.149,0.488,159.909,180714,4,0
FLING,Best Friend,3fR9yGtnxUPMF4fpVVp347,15,0.455,0.595,2,-8.012,1,0.0258,0.000304,0.153,0.195,77.16,204600,4,0
Indigo Eyes,Forbidden,3lfZfR2yw8QwD96OtIgxYN,35,0.4,0.493,7,-9.732000000000001,1,0.132,0.114,0.0792,0.11599999999999999,83.061,183000,4,0
Thunder Jackson,Let It Roll In,7qttmnk2aNs1P6H6Y3rEKX,26,0.68,0.5720000000000001,11,-5.164,1,0.0313,0.000102,0.0989,0.214,140.043,238938,4,0
Plants and Animals,Love That Boy,3HChMC25vomaAsHsrmMHck,36,0.684,0.7509999999999999,8,-7.405,0,0.0229,0.322,0.0996,0.847,101.523,224507,4,0
Sirens Of Lesbos,Pala,4GnihbeTbQabc4N2GUbB90,41,0.585,0.6509999999999999,7,-11.924000000000001,1,0.0354,0.0013599999999999999,0.1,0.613,160.955,188255,4,0
Richard Orofino,i heard you were looking like the moon,4Yw8XKDrmJSMNFqvd8JZJ6,17,0.34299999999999997,0.324,4,-13.33,1,0.031,0.0224,0.11699999999999999,0.133,145.996,223125,4,0
Peach Pit,Psychics in LA,5tsB5ROYUKKisUaJQIEEfv,53,0.32799999999999996,0.8490000000000001,1,-5.02,0,0.052000000000000005,1.3300000000000001e-05,0.23199999999999998,0.624,132.047,206733,3,0
Lyrah,Slow Down,61vgJ4jjOhqQKywXEJgedC,24,0.596,0.235,3,-10.315999999999999,0,0.0362,0.0001,0.106,0.17300000000000001,83.04,192062,4,0
Cero Ismael,Missing Out,0pxYbh4Uf73JXJ0qqEinBh,37,0.741,0.331,11,-9.542,0,0.163,0.0,0.16,0.575,103.869,161558,4,0
Skylar Grey,Fucking Crazy,12O4Q1ZMuAWzxQS7fLiGgr,47,0.265,0.233,3,-13.039000000000001,1,0.0273,0.00011999999999999999,0.114,0.083,88.86200000000001,189512,4,0
Saint Clair,elegy in c,7hDysdmbcua9MxfoOoaPPk,11,0.657,0.469,0,-12.107000000000001,1,0.047,0.000139,0.35700000000000004,0.307,119.984,276000,4,0
Adrianne Lenker,dragon eyes,2ekbbIo2pkeqHkXsGPk8G8,48,0.489,0.204,9,-17.264,1,0.0427,9.350000000000001e-05,0.12300000000000001,0.508,166.842,206434,4,0
CRi,Signal,781SNFn2D2ifFxUtkwYLdw,35,0.64,0.545,2,-10.049,1,0.0301,0.0602,0.0972,0.244,104.984,244267,4,0
Wallows,Virtual Aerobics,1fpGZJnHXFEbq8UIWIKmHH,65,0.775,0.55,9,-3.765,1,0.0345,0.0,0.0434,0.72,109.95200000000001,122333,4,0
Malvae,Slash & Burn,6h8n6zwpt4J3mS8j5c8EQQ,28,0.5489999999999999,0.618,6,-11.37,0,0.10099999999999999,0.139,0.13,0.319,102.035,288534,4,0
IYAMAH,KYWK,1q69yEnmc6Zobcj3IuddGa,39,0.617,0.506,9,-6.835,0,0.322,0.0,0.122,0.166,78.749,167368,4,0
Suzi Wu,Eat Them Apples,5cCrDKEfAvOK1zczpk5y2S,31,0.7809999999999999,0.442,1,-11.079,1,0.0387,0.618,0.0759,0.0891,110.03,177590,4,0
Greta Jaime,Exit Signs,44OpWu4nxW8DrsqyxuVI7w,18,0.561,0.505,11,-6.244,0,0.0314,0.0,0.301,0.191,97.85799999999999,211667,4,0
Pastel,Caninha Love,4DEUQ1YbLnU0lqcSW7I9Rb,27,0.7929999999999999,0.67,10,-8.061,0,0.076,0.755,0.149,0.34,106.02600000000001,172075,4,0
Elina,Remember,5x2kt6LCe6a2ePj3sb7IV2,49,0.5870000000000001,0.316,5,-13.515,1,0.03,0.000588,0.368,0.402,144.047,194593,4,0
Bluebiird,I Say a Little Prayer,3CTurs1tXBSPzilegfBBkd,25,0.748,0.456,9,-7.891,0,0.0262,0.0,0.22399999999999998,0.377,100.012,192341,4,0
Chymes,Worship,0RU57RTiECAfVGWpgU3FZa,27,0.797,0.39399999999999996,6,-8.484,0,0.0511,1.13e-05,0.10300000000000001,0.624,143.929,181500,4,0
Amilli,Kinky Looks,5NHGMzGvAmWYD0ULkuCWXY,29,0.425,0.358,8,-7.537000000000001,0,0.0354,1.1e-06,0.126,0.223,98.99,199697,3,0
Winona Oak,Piano In The Sky,5nCrHjb9e3zWDL6Svvxxwl,55,0.5,0.28,7,-10.764000000000001,0,0.0404,2.6e-06,0.102,0.0832,92.45700000000001,190253,4,0
Nick Wilson,Built For This,7vA2Np8N7Yu1KfTQ43oLwF,40,0.528,0.402,2,-7.604,1,0.0554,0.0,0.23,0.49700000000000005,89.88600000000001,155806,4,0
Lucian,Fools,6OUbGWzqJuCI6xBq6RqhSi,36,0.5479999999999999,0.526,10,-6.5920000000000005,0,0.0685,0.235,0.317,0.314,164.987,181240,4,0
Cosha,No Kink in the Wire,50gS4mK4dafGDtNrAbj9Sz,30,0.674,0.6659999999999999,0,-10.628,1,0.0732,0.218,0.10300000000000001,0.602,91.936,330002,4,0
Sean Nicholas Savage,Years From Tonight,2m5jxTc8QMPFvq9J5lFXd9,32,0.24100000000000002,0.203,4,-11.833,1,0.0308,0.0,0.122,0.196,164.092,219936,5,0
LeyeT,One Love,7sFmtcdp8hJoSBdxaRpuhw,11,0.461,0.161,11,-10.001,1,0.033,0.0,0.0864,0.55,80.23100000000001,151313,4,0
Scarlet Pleasure,Thunder,6qCheVIWD2ORY01tan4da5,35,0.78,0.745,2,-5.968999999999999,0,0.0941,1.23e-06,0.17300000000000001,0.763,171.984,168585,4,0
Teflon Sega,Used,74oGnbl5l7oVsuMtZiAD2l,35,0.506,0.467,11,-9.546,1,0.034,0.0,0.11900000000000001,0.0451,82.069,234146,4,0
Foley,Rendezvous,3PReGhB0VqBcjqTpRrWdF2,35,0.745,0.5770000000000001,11,-6.282,0,0.0975,0.00043099999999999996,0.10099999999999999,0.6940000000000001,109.97399999999999,192836,4,0
Hether,Twinkle,2Eqbp4tBXu1E4QT6DB9JjR,48,0.6629999999999999,0.45899999999999996,8,-9.142999999999999,1,0.0365,0.456,0.109,0.426,140.166,194398,4,0
Marshmello,Alone,3MEYFivt6bilQ9q9mFWZ4g,75,0.631,0.953,2,-3.739,1,0.0343,0.0155,0.10800000000000001,0.42200000000000004,141.99,273803,4,0
Norquay,Shalalala Boom,2rSUBE2e4xXnjcJOJbTNzb,1,0.5720000000000001,0.847,7,-6.273,1,0.0527,0.0782,0.121,0.298,96.00299999999999,150990,4,0
Markus Brückner,Too Far,4sjgCGq0PmMK1NeoZ4rIdU,23,0.49200000000000005,0.498,1,-7.46,1,0.0281,0.00577,0.153,0.141,83.993,272147,4,0
Tessa Rae,Body,17dpOnKBuFWiaz5vIKBv5N,38,0.72,0.631,7,-7.928999999999999,1,0.0401,0.623,0.11599999999999999,0.7959999999999999,120.65899999999999,160009,4,0
keaton dekker,GG,5To3uMF4hcAmTg6VwMvzOD,19,0.638,0.627,7,-7.569,1,0.0521,0.542,0.168,0.36200000000000004,117.84299999999999,182073,4,0
Kiol,Ciao,3NjEMidlbA10ib1EkA8umm,37,0.569,0.69,1,-9.267000000000001,0,0.0273,0.037000000000000005,0.368,0.207,120.042,229253,4,0
Jamila Woods,SULA (Hardcover),43xBou0k59JFbi3qa8JpIm,49,0.57,0.9059999999999999,1,-6.962999999999999,1,0.365,0.00596,0.1,0.552,119.329,180067,5,0
Benji Lewis,Everything's Alright,29vnb99n3kT8oV2OBsvDCl,38,0.9209999999999999,0.249,2,-9.0,1,0.0755,0.192,0.0809,0.376,99.98899999999999,173390,4,0
